source,httpMethod,path,mappedPath,normalizedPath,legacyFile,legacyClass,status,appliedRule,matchedRoutes,reason
"java","GET","/userAgentImage/{id}","/user-agent-image/{id}","/user-agent-image/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentImageController.java","ZhsUserAgentImageController","已迁移","module:userAgentImage→user-agent-image","GET /user-agent-image/:id (admin/user-agent-image.ts:29)","精确匹配: GET /user-agent-image/:id"
"java","DELETE","/userAgentImage/{ids}","/user-agent-image/{ids}","/user-agent-image/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentImageController.java","ZhsUserAgentImageController","部分迁移","module:userAgentImage→user-agent-image","GET /user-agent-image (admin/user-agent-image.ts:15) | POST /user-agent-image (admin/user-agent-image.ts:40)","路径前缀匹配: /user-agent-image/:ids → 2 个候选"
"java","GET","/userAgentContext/list","/user-agent-context/list","/user-agent-context/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentContextController.java","ZhsUserAgentContextController","已迁移","module:userAgentContext→user-agent-context","GET /user-agent-context/list (misc-extended.ts:261)","精确匹配: GET /user-agent-context/list"
"java","POST","/userAgentContext/export","/user-agent-context/export","/user-agent-context/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentContextController.java","ZhsUserAgentContextController","部分迁移","module:userAgentContext→user-agent-context","POST /user-agent-context (misc-extended.ts:315)","路径前缀匹配: /user-agent-context/export → 1 个候选"
"java","GET","/userAgentContext/{id}","/user-agent-context/{id}","/user-agent-context/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentContextController.java","ZhsUserAgentContextController","已迁移","module:userAgentContext→user-agent-context","GET /user-agent-context/:id (misc-extended.ts:297)","精确匹配: GET /user-agent-context/:id"
"java","DELETE","/userAgentContext/{ids}","/user-agent-context/{ids}","/user-agent-context/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentContextController.java","ZhsUserAgentContextController","部分迁移","module:userAgentContext→user-agent-context","POST /user-agent-context (misc-extended.ts:315)","路径前缀匹配: /user-agent-context/:ids → 1 个候选"
"java","GET","/userAgentAudio/list","/chat-audio/list","/chat-audio/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentAudioController.java","ZhsUserAgentAudioController","缺失","module:userAgentAudio→chat-audio","","无匹配: GET /chat-audio/list"
"java","POST","/userAgentAudio/export","/chat-audio/export","/chat-audio/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentAudioController.java","ZhsUserAgentAudioController","缺失","module:userAgentAudio→chat-audio","","无匹配: POST /chat-audio/export"
"java","GET","/userAgentAudio/{id}","/chat-audio/{id}","/chat-audio/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentAudioController.java","ZhsUserAgentAudioController","缺失","module:userAgentAudio→chat-audio","","无匹配: GET /chat-audio/:id"
"java","DELETE","/userAgentAudio/{ids}","/chat-audio/{ids}","/chat-audio/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsUserAgentAudioController.java","ZhsUserAgentAudioController","缺失","module:userAgentAudio→chat-audio","","无匹配: DELETE /chat-audio/:ids"
"java","POST","/product_identity/export","/zhs-identity/export","/zhs-identity/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsProductIdentityController.java","ZhsProductIdentityController","部分迁移","module:product_identity→zhs-identity","GET /zhs-identity (admin/zhs-identity.ts:14) | POST /zhs-identity (admin/zhs-identity.ts:46)","路径前缀匹配: /zhs-identity/export → 2 个候选"
"java","GET","/product_identity/{id}","/zhs-identity/{id}","/zhs-identity/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsProductIdentityController.java","ZhsProductIdentityController","已迁移","module:product_identity→zhs-identity","GET /zhs-identity/:id (admin/zhs-identity.ts:35)","精确匹配: GET /zhs-identity/:id"
"java","DELETE","/product_identity/{ids}","/zhs-identity/{ids}","/zhs-identity/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsProductIdentityController.java","ZhsProductIdentityController","部分迁移","module:product_identity→zhs-identity","GET /zhs-identity (admin/zhs-identity.ts:14) | POST /zhs-identity (admin/zhs-identity.ts:46)","路径前缀匹配: /zhs-identity/:ids → 2 个候选"
"java","GET","/zhs_product/list","/shop/list","/shop/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsProductController.java","ZhsProductController","部分迁移","module:zhs_product→shop","GET /shop/funds/accounts (admin-shop-routes.ts:130) | GET /shop/products (admin-shop-routes.ts:192) | POST /shop/products (admin-shop-routes.ts:219)","业务模块匹配: shop"
"java","POST","/zhs_product/export","/shop/export","/shop/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsProductController.java","ZhsProductController","部分迁移","module:zhs_product→shop","GET /shop/funds/accounts (admin-shop-routes.ts:130) | GET /shop/products (admin-shop-routes.ts:192) | POST /shop/products (admin-shop-routes.ts:219)","业务模块匹配: shop"
"java","GET","/zhs_product/{id}","/shop/{id}","/shop/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsProductController.java","ZhsProductController","部分迁移","module:zhs_product→shop","GET /shop/funds/accounts (admin-shop-routes.ts:130) | GET /shop/products (admin-shop-routes.ts:192) | POST /shop/products (admin-shop-routes.ts:219)","业务模块匹配: shop"
"java","DELETE","/zhs_product/{ids}","/shop/{ids}","/shop/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsProductController.java","ZhsProductController","部分迁移","module:zhs_product→shop","GET /shop/funds/accounts (admin-shop-routes.ts:130) | GET /shop/products (admin-shop-routes.ts:192) | POST /shop/products (admin-shop-routes.ts:219)","业务模块匹配: shop"
"java","GET","/courses/list","/courses/list","/courses/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsPopularCoursesController.java","ZhsPopularCoursesController","部分迁移","","GET /courses (ranking.ts:88)","路径前缀匹配: /courses/list → 1 个候选"
"java","POST","/courses/export","/courses/export","/courses/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsPopularCoursesController.java","ZhsPopularCoursesController","部分迁移","","GET /courses (ranking.ts:88)","路径前缀匹配: /courses/export → 1 个候选"
"java","GET","/courses/{id}","/courses/{id}","/courses/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsPopularCoursesController.java","ZhsPopularCoursesController","已迁移","","GET /courses/:id (admin/system-login-logs.ts:153)","精确匹配: GET /courses/:id"
"java","DELETE","/courses/{ids}","/courses/{ids}","/courses/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsPopularCoursesController.java","ZhsPopularCoursesController","部分迁移","","GET /courses (ranking.ts:88)","路径前缀匹配: /courses/:ids → 1 个候选"
"java","POST","/order/export","/order/export","/order/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOrderController.java","ZhsOrderController","部分迁移","","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","GET","/order/{id}","/order/{id}","/order/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOrderController.java","ZhsOrderController","部分迁移","","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","DELETE","/order/{ids}","/order/{ids}","/order/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOrderController.java","ZhsOrderController","部分迁移","","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","PUT","/order/{id}/refund","/order/{id}/refund","/order/:id/refund","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOrderController.java","ZhsOrderController","部分迁移","","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","PUT","/order/{id}/status","/order/{id}/status","/order/:id/status","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOrderController.java","ZhsOrderController","部分迁移","","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","GET","/order/completeOrder/{day}","/order/completeOrder/{day}","/order/completeorder/:day","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOrderController.java","ZhsOrderController","部分迁移","","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","GET","/token_flow/list","/auth-tokens/list","/auth-tokens/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOperateTokenFlowController.java","ZhsOperateTokenFlowController","部分迁移","module:token_flow→auth-tokens","GET /auth-tokens (admin/auth-tokens.ts:19) | POST /auth-tokens (admin/auth-tokens.ts:49)","路径前缀匹配: /auth-tokens/list → 2 个候选"
"java","POST","/token_flow/export","/auth-tokens/export","/auth-tokens/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOperateTokenFlowController.java","ZhsOperateTokenFlowController","部分迁移","module:token_flow→auth-tokens","GET /auth-tokens (admin/auth-tokens.ts:19) | POST /auth-tokens (admin/auth-tokens.ts:49)","路径前缀匹配: /auth-tokens/export → 2 个候选"
"java","GET","/token_flow/{id}","/auth-tokens/{id}","/auth-tokens/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOperateTokenFlowController.java","ZhsOperateTokenFlowController","已迁移","module:token_flow→auth-tokens","GET /auth-tokens/:id (admin/auth-tokens.ts:42)","精确匹配: GET /auth-tokens/:id"
"java","DELETE","/token_flow/{ids}","/auth-tokens/{ids}","/auth-tokens/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsOperateTokenFlowController.java","ZhsOperateTokenFlowController","部分迁移","module:token_flow→auth-tokens","GET /auth-tokens (admin/auth-tokens.ts:19) | POST /auth-tokens (admin/auth-tokens.ts:49)","路径前缀匹配: /auth-tokens/:ids → 2 个候选"
"java","POST","/information/export","/news/export","/news/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsInformationController.java","ZhsInformationController","部分迁移","module:information→news","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","GET","/information/{id}","/news/{id}","/news/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsInformationController.java","ZhsInformationController","部分迁移","module:information→news","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","DELETE","/information/{ids}","/news/{ids}","/news/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsInformationController.java","ZhsInformationController","部分迁移","module:information→news","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","GET","/identity_proportion/list","/identity-proportion/list","/identity-proportion/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsIdentityProportionController.java","ZhsIdentityProportionController","部分迁移","module:identity_proportion→identity-proportion","GET /identity-proportion (admin/identity-proportion.ts:14) | POST /identity-proportion (admin/identity-proportion.ts:28)","路径前缀匹配: /identity-proportion/list → 2 个候选"
"java","POST","/identity_proportion/export","/identity-proportion/export","/identity-proportion/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsIdentityProportionController.java","ZhsIdentityProportionController","部分迁移","module:identity_proportion→identity-proportion","GET /identity-proportion (admin/identity-proportion.ts:14) | POST /identity-proportion (admin/identity-proportion.ts:28)","路径前缀匹配: /identity-proportion/export → 2 个候选"
"java","GET","/identity_proportion/{id}","/identity-proportion/{id}","/identity-proportion/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsIdentityProportionController.java","ZhsIdentityProportionController","部分迁移","module:identity_proportion→identity-proportion","GET /identity-proportion (admin/identity-proportion.ts:14) | POST /identity-proportion (admin/identity-proportion.ts:28) | PUT /identity-proportion/:id (admin/identity-proportion.ts:40)","路径前缀匹配: /identity-proportion/:id → 4 个候选"
"java","DELETE","/identity_proportion/{ids}","/identity-proportion/{ids}","/identity-proportion/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ai-program\src\main\java\com\ai\system\slave\controller\ZhsIdentityProportionController.java","ZhsIdentityProportionController","部分迁移","module:identity_proportion→identity-proportion","GET /identity-proportion (admin/identity-proportion.ts:14) | POST /identity-proportion (admin/identity-proportion.ts:28)","路径前缀匹配: /identity-proportion/:ids → 2 个候选"
