source,legacyKey,normalizedKey,sourceFiles,status,matchedKeys,reason
"new","","open_platform.sale.rule4","","无需迁移","openPlatform.sale.rule4","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.rule5","","无需迁移","openPlatform.sale.rule5","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.license_title","","无需迁移","openPlatform.sale.licenseTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.license_subtitle","","无需迁移","openPlatform.sale.licenseSubtitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.license_name","","无需迁移","openPlatform.sale.licenseName","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.license_summary","","无需迁移","openPlatform.sale.licenseSummary","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.license_link_text","","无需迁移","openPlatform.sale.licenseLinkText","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.delivery_title","","无需迁移","openPlatform.sale.deliveryTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.delivery_subtitle","","无需迁移","openPlatform.sale.deliverySubtitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.delivery1","","无需迁移","openPlatform.sale.delivery1","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.delivery2","","无需迁移","openPlatform.sale.delivery2","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.delivery3","","无需迁移","openPlatform.sale.delivery3","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.delivery4","","无需迁移","openPlatform.sale.delivery4","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.readme_title","","无需迁移","openPlatform.sale.readmeTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.readme_subtitle","","无需迁移","openPlatform.sale.readmeSubtitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.readme_summary","","无需迁移","openPlatform.sale.readmeSummary","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.readme_link_text","","无需迁移","openPlatform.sale.readmeLinkText","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.intro_desc2","","无需迁移","openPlatform.sale.introDesc2","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.intro_desc3","","无需迁移","openPlatform.sale.introDesc3","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.who_is_it_for_title","","无需迁移","openPlatform.sale.whoIsItForTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.who_is_it_for1","","无需迁移","openPlatform.sale.whoIsItFor1","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.who_is_it_for2","","无需迁移","openPlatform.sale.whoIsItFor2","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.who_is_it_for3","","无需迁移","openPlatform.sale.whoIsItFor3","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.who_is_it_for4","","无需迁移","openPlatform.sale.whoIsItFor4","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.use_cases_title","","无需迁移","openPlatform.sale.useCasesTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.use_case1","","无需迁移","openPlatform.sale.useCase1","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.use_case2","","无需迁移","openPlatform.sale.useCase2","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.use_case3","","无需迁移","openPlatform.sale.useCase3","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.use_case4","","无需迁移","openPlatform.sale.useCase4","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.use_case5","","无需迁移","openPlatform.sale.useCase5","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.cases_title","","无需迁移","openPlatform.sale.casesTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.cases_subtitle","","无需迁移","openPlatform.sale.casesSubtitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case1_tag","","无需迁移","openPlatform.sale.case1Tag","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case1_title","","无需迁移","openPlatform.sale.case1Title","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case1_desc","","无需迁移","openPlatform.sale.case1Desc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case2_tag","","无需迁移","openPlatform.sale.case2Tag","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case2_title","","无需迁移","openPlatform.sale.case2Title","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case2_desc","","无需迁移","openPlatform.sale.case2Desc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case3_tag","","无需迁移","openPlatform.sale.case3Tag","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case3_title","","无需迁移","openPlatform.sale.case3Title","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.case3_desc","","无需迁移","openPlatform.sale.case3Desc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.comparison_title","","无需迁移","openPlatform.sale.comparisonTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.comparison_desc","","无需迁移","openPlatform.sale.comparisonDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_self_title","","无需迁移","openPlatform.sale.compareVsSelfTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_self1","","无需迁移","openPlatform.sale.compareVsSelf1","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_self2","","无需迁移","openPlatform.sale.compareVsSelf2","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_saa_s_title","","无需迁移","openPlatform.sale.compareVsSaaSTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_saa_s1","","无需迁移","openPlatform.sale.compareVsSaaS1","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_saa_s2","","无需迁移","openPlatform.sale.compareVsSaaS2","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_open_title","","无需迁移","openPlatform.sale.compareVsOpenTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_open1","","无需迁移","openPlatform.sale.compareVsOpen1","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.compare_vs_open2","","无需迁移","openPlatform.sale.compareVsOpen2","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq_title","","无需迁移","openPlatform.sale.saleFaqTitle","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq1q","","无需迁移","openPlatform.sale.saleFaq1q","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq1a","","无需迁移","openPlatform.sale.saleFaq1a","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq2q","","无需迁移","openPlatform.sale.saleFaq2q","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq2a","","无需迁移","openPlatform.sale.saleFaq2a","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq3q","","无需迁移","openPlatform.sale.saleFaq3q","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq3a","","无需迁移","openPlatform.sale.saleFaq3a","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq4q","","无需迁移","openPlatform.sale.saleFaq4q","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.sale_faq4a","","无需迁移","openPlatform.sale.saleFaq4a","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.sale.back_to_nav","","无需迁移","openPlatform.sale.backToNav","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pipeline.subtitle_en","","无需迁移","openPlatform.pipeline.subtitleEn","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pipeline.lead","","无需迁移","openPlatform.pipeline.lead","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_matrix.subtitle_en","","无需迁移","openPlatform.apiMatrix.subtitleEn","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_matrix.lead","","无需迁移","openPlatform.apiMatrix.lead","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.subtitle_en","","无需迁移","openPlatform.apiList.subtitleEn","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.lead","","无需迁移","openPlatform.apiList.lead","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.chat_completions","","无需迁移","openPlatform.apiList.chatCompletions","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.chat_completions_desc","","无需迁移","openPlatform.apiList.chatCompletionsDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.embeddings","","无需迁移","openPlatform.apiList.embeddings","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.embeddings_desc","","无需迁移","openPlatform.apiList.embeddingsDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.swarm_create","","无需迁移","openPlatform.apiList.swarmCreate","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.swarm_create_desc","","无需迁移","openPlatform.apiList.swarmCreateDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.doc_parse","","无需迁移","openPlatform.apiList.docParse","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.doc_parse_desc","","无需迁移","openPlatform.apiList.docParseDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.vision_analyze","","无需迁移","openPlatform.apiList.visionAnalyze","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.vision_analyze_desc","","无需迁移","openPlatform.apiList.visionAnalyzeDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.audio_tts","","无需迁移","openPlatform.apiList.audioTts","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.audio_tts_desc","","无需迁移","openPlatform.apiList.audioTtsDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.models_list","","无需迁移","openPlatform.apiList.modelsList","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.api_list.models_list_desc","","无需迁移","openPlatform.apiList.modelsListDesc","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.doc_links.subtitle_en","","无需迁移","openPlatform.docLinks.subtitleEn","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.doc_links.developer_guide","","无需迁移","openPlatform.docLinks.developerGuide","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.doc_links.api_reference","","无需迁移","openPlatform.docLinks.apiReference","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.doc_links.sdk_docs","","无需迁移","openPlatform.docLinks.sdkDocs","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.doc_links.readme","","无需迁移","openPlatform.docLinks.readme","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.lead","","无需迁移","openPlatform.pricingCompare.lead","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.feature","","无需迁移","openPlatform.pricingCompare.feature","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.free","","无需迁移","openPlatform.pricingCompare.free","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.standard","","无需迁移","openPlatform.pricingCompare.standard","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.enterprise","","无需迁移","openPlatform.pricingCompare.enterprise","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.no","","无需迁移","openPlatform.pricingCompare.no","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.exp_and_credit","","无需迁移","openPlatform.pricingCompare.expAndCredit","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.dashboard","","无需迁移","openPlatform.pricingCompare.dashboard","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.public_docs","","无需迁移","openPlatform.pricingCompare.publicDocs","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.basic_chat_api","","无需迁移","openPlatform.pricingCompare.basicChatApi","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.usage_console","","无需迁移","openPlatform.pricingCompare.usageConsole","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.community_support","","无需迁移","openPlatform.pricingCompare.communitySupport","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.full_source_code","","无需迁移","openPlatform.pricingCompare.fullSourceCode","当前仓库新增 key(无 D 盘对应)"
"new","","open_platform.pricing_compare.multi_endpoints","","无需迁移","openPlatform.pricingCompare.multiEndpoints","当前仓库新增 key(无 D 盘对应)"
